name;level_code;location_code;level;level_name
Ward No-04;04;404419999404;6;rural_ward
Ward No-05;05;404419999405;6;rural_ward
Ward No-06;06;404419999406;6;rural_ward
Ward No-07;07;404419999407;6;rural_ward
Ward No-08;08;404419999408;6;rural_ward
Ward No-09;09;404419999409;6;rural_ward
Kaliganj;33;404433;3;upazila
Kaliganj Paurasava;32;40443332;4;paurasava_or_city_corp
Urban Ward No-01;01;4044333201;5;union_or_urban_ward
Urban Ward No-02;02;4044333202;5;union_or_urban_ward
Urban Ward No-03;03;4044333203;5;union_or_urban_ward
Urban Ward No-04;04;4044333204;5;union_or_urban_ward
Urban Ward No-05;05;4044333205;5;union_or_urban_ward
Urban Ward No-06;06;4044333206;5;union_or_urban_ward
Urban Ward No-07;07;4044333207;5;union_or_urban_ward
Urban Ward No-08;08;4044333208;5;union_or_urban_ward
Urban Ward No-09;09;4044333209;5;union_or_urban_ward
Unions Of Kaliganj Upazila;99;40443399;4;paurasava_or_city_corp
Bara Bazar;10;4044339910;5;union_or_urban_ward
Ward No-01;01;404433991001;6;rural_ward
Ward No-02;02;404433991002;6;rural_ward
Ward No-03;03;404433991003;6;rural_ward
Ward No-04;04;404433991004;6;rural_ward
Ward No-05;05;404433991005;6;rural_ward
Ward No-06;06;404433991006;6;rural_ward
Ward No-07;07;404433991007;6;rural_ward
Ward No-08;08;404433991008;6;rural_ward
Ward No-09;09;404433991009;6;rural_ward
Jamal;20;4044339920;5;union_or_urban_ward
Ward No-01;01;404433992001;6;rural_ward
Ward No-02;02;404433992002;6;rural_ward
Ward No-03;03;404433992003;6;rural_ward
Ward No-04;04;404433992004;6;rural_ward
Ward No-05;05;404433992005;6;rural_ward
Ward No-06;06;404433992006;6;rural_ward
Ward No-07;07;404433992007;6;rural_ward
Ward No-08;08;404433992008;6;rural_ward
Ward No-09;09;404433992009;6;rural_ward
Sundarpur Durgapur;33;4044339933;5;union_or_urban_ward
Ward No-01;01;404433993301;6;rural_ward
Ward No-02;02;404433993302;6;rural_ward
Ward No-03;03;404433993303;6;rural_ward
Ward No-04;04;404433993304;6;rural_ward
Ward No-05;05;404433993305;6;rural_ward
Ward No-06;06;404433993306;6;rural_ward
Ward No-07;07;404433993307;6;rural_ward
Ward No-08;08;404433993308;6;rural_ward
Ward No-09;09;404433993309;6;rural_ward
Kashtabhanga;40;4044339940;5;union_or_urban_ward
Ward No-01;01;404433994001;6;rural_ward
Ward No-02;02;404433994002;6;rural_ward
Ward No-03;03;404433994003;6;rural_ward
Ward No-04;04;404433994004;6;rural_ward
Ward No-05;05;404433994005;6;rural_ward
Ward No-06;06;404433994006;6;rural_ward
Ward No-07;07;404433994007;6;rural_ward
Ward No-08;08;404433994008;6;rural_ward
Ward No-09;09;404433994009;6;rural_ward
Kola;47;4044339947;5;union_or_urban_ward
Ward No-01;01;404433994701;6;rural_ward
Ward No-02;02;404433994702;6;rural_ward
Ward No-03;03;404433994703;6;rural_ward
Ward No-04;04;404433994704;6;rural_ward
Ward No-05;05;404433994705;6;rural_ward
Ward No-06;06;404433994706;6;rural_ward
Ward No-07;07;404433994707;6;rural_ward
Ward No-08;08;404433994708;6;rural_ward
Ward No-09;09;404433994709;6;rural_ward
Maliat;54;4044339954;5;union_or_urban_ward
Ward No-01;01;404433995401;6;rural_ward
Ward No-02;02;404433995402;6;rural_ward
Ward No-03;03;404433995403;6;rural_ward
Ward No-04;04;404433995404;6;rural_ward
Ward No-05;05;404433995405;6;rural_ward
Ward No-06;06;404433995406;6;rural_ward
Ward No-07;07;404433995407;6;rural_ward
Ward No-08;08;404433995408;6;rural_ward
Ward No-09;09;404433995409;6;rural_ward
Niamatpur;61;4044339961;5;union_or_urban_ward
Ward No-01;01;404433996101;6;rural_ward
Ward No-02;02;404433996102;6;rural_ward
Ward No-03;03;404433996103;6;rural_ward
Ward No-04;04;404433996104;6;rural_ward
Ward No-05;05;404433996105;6;rural_ward
Ward No-06;06;404433996106;6;rural_ward
Ward No-07;07;404433996107;6;rural_ward
Ward No-08;08;404433996108;6;rural_ward
Ward No-09;09;404433996109;6;rural_ward
Roygram;74;4044339974;5;union_or_urban_ward
Ward No-01;01;404433997401;6;rural_ward
Ward No-02;02;404433997402;6;rural_ward
Ward No-03;03;404433997403;6;rural_ward
Ward No-04;04;404433997404;6;rural_ward
Ward No-05;05;404433997405;6;rural_ward
Ward No-06;06;404433997406;6;rural_ward
Ward No-07;07;404433997407;6;rural_ward
Ward No-08;08;404433997408;6;rural_ward
Ward No-09;09;404433997409;6;rural_ward
Rakhalgachhi;81;4044339981;5;union_or_urban_ward
Ward No-01;01;404433998101;6;rural_ward
Ward No-02;02;404433998102;6;rural_ward
Ward No-03;03;404433998103;6;rural_ward
Ward No-04;04;404433998104;6;rural_ward
Ward No-05;05;404433998105;6;rural_ward
Ward No-06;06;404433998106;6;rural_ward
Ward No-07;07;404433998107;6;rural_ward
Ward No-08;08;404433998108;6;rural_ward
Ward No-09;09;404433998109;6;rural_ward
Simla Rokonpur;88;4044339988;5;union_or_urban_ward
Ward No-01;01;404433998801;6;rural_ward
Ward No-02;02;404433998802;6;rural_ward
Ward No-03;03;404433998803;6;rural_ward
Ward No-04;04;404433998804;6;rural_ward
Ward No-05;05;404433998805;6;rural_ward
Ward No-06;06;404433998806;6;rural_ward
Ward No-07;07;404433998807;6;rural_ward
Ward No-08;08;404433998808;6;rural_ward
Ward No-09;09;404433998809;6;rural_ward
Trilochanpur;94;4044339994;5;union_or_urban_ward
Ward No-01;01;404433999401;6;rural_ward
Ward No-02;02;404433999402;6;rural_ward
Ward No-03;03;404433999403;6;rural_ward
Ward No-04;04;404433999404;6;rural_ward
Ward No-05;05;404433999405;6;rural_ward
Ward No-06;06;404433999406;6;rural_ward
Ward No-07;07;404433999407;6;rural_ward
Ward No-08;08;404433999408;6;rural_ward
Ward No-09;09;404433999409;6;rural_ward
Kotchandpur;42;404442;3;upazila
Kotchandpur Paurasava;50;40444250;4;paurasava_or_city_corp
Urban Ward No-01;01;4044425001;5;union_or_urban_ward
Urban Ward No-02;02;4044425002;5;union_or_urban_ward
Urban Ward No-03;03;4044425003;5;union_or_urban_ward
Urban Ward No-04;04;4044425004;5;union_or_urban_ward
Urban Ward No-05;05;4044425005;5;union_or_urban_ward
Urban Ward No-06;06;4044425006;5;union_or_urban_ward
Urban Ward No-07;07;4044425007;5;union_or_urban_ward
Urban Ward No-08;08;4044425008;5;union_or_urban_ward
Urban Ward No-09;09;4044425009;5;union_or_urban_ward
Unions Of Kotchandpur Upazila;99;40444299;4;paurasava_or_city_corp
Baluhar;13;4044429913;5;union_or_urban_ward
Ward No-01;01;404442991301;6;rural_ward
Ward No-02;02;404442991302;6;rural_ward
Ward No-03;03;404442991303;6;rural_ward
Ward No-04;04;404442991304;6;rural_ward
Ward No-05;05;404442991305;6;rural_ward
Ward No-06;06;404442991306;6;rural_ward
Ward No-07;07;404442991307;6;rural_ward
Ward No-08;08;404442991308;6;rural_ward
Ward No-09;09;404442991309;6;rural_ward
Dora;27;4044429927;5;union_or_urban_ward
Ward No-01;01;404442992701;6;rural_ward
Ward No-02;02;404442992702;6;rural_ward
Ward No-03;03;404442992703;6;rural_ward
Ward No-04;04;404442992704;6;rural_ward
Ward No-05;05;404442992705;6;rural_ward
Ward No-06;06;404442992706;6;rural_ward
Ward No-07;07;404442992707;6;rural_ward
Ward No-08;08;404442992708;6;rural_ward
Ward No-09;09;404442992709;6;rural_ward
Elangi;40;4044429940;5;union_or_urban_ward
Ward No-01;01;404442994001;6;rural_ward
Ward No-02;02;404442994002;6;rural_ward
Ward No-03;03;404442994003;6;rural_ward
Ward No-04;04;404442994004;6;rural_ward
Ward No-05;05;404442994005;6;rural_ward
Ward No-06;06;404442994006;6;rural_ward
Ward No-07;07;404442994007;6;rural_ward
Ward No-08;08;404442994008;6;rural_ward
Ward No-09;09;404442994009;6;rural_ward
Kushna;67;4044429967;5;union_or_urban_ward
Ward No-01;01;404442996701;6;rural_ward
Ward No-02;02;404442996702;6;rural_ward
Ward No-03;03;404442996703;6;rural_ward
Ward No-04;04;404442996704;6;rural_ward
Ward No-05;05;404442996705;6;rural_ward
Ward No-06;06;404442996706;6;rural_ward
Ward No-07;07;404442996707;6;rural_ward
Ward No-08;08;404442996708;6;rural_ward
Ward No-09;09;404442996709;6;rural_ward
Sabdalpur;81;4044429981;5;union_or_urban_ward
Ward No-01;01;404442998101;6;rural_ward
Ward No-02;02;404442998102;6;rural_ward
Ward No-03;03;404442998103;6;rural_ward
Ward No-04;04;404442998104;6;rural_ward
Ward No-05;05;404442998105;6;rural_ward
Ward No-06;06;404442998106;6;rural_ward
Ward No-07;07;404442998107;6;rural_ward
Ward No-08;08;404442998108;6;rural_ward
Ward No-09;09;404442998109;6;rural_ward
Maheshpur;71;404471;3;upazila
Maheshpur Paurasava;66;40447166;4;paurasava_or_city_corp
Urban Ward No-01;01;4044716601;5;union_or_urban_ward
Urban Ward No-02;02;4044716602;5;union_or_urban_ward
Urban Ward No-03;03;4044716603;5;union_or_urban_ward
Urban Ward No-04;04;4044716604;5;union_or_urban_ward
Urban Ward No-05;05;4044716605;5;union_or_urban_ward
Urban Ward No-06;06;4044716606;5;union_or_urban_ward
Urban Ward No-07;07;4044716607;5;union_or_urban_ward
Urban Ward No-08;08;4044716608;5;union_or_urban_ward
Urban Ward No-09;09;4044716609;5;union_or_urban_ward
Unions Of Maheshpur Upazila;99;40447199;4;paurasava_or_city_corp
Azampur;10;4044719910;5;union_or_urban_ward
Ward No-01;01;404471991001;6;rural_ward
Ward No-02;02;404471991002;6;rural_ward
Ward No-03;03;404471991003;6;rural_ward
Ward No-04;04;404471991004;6;rural_ward
Ward No-05;05;404471991005;6;rural_ward
Ward No-06;06;404471991006;6;rural_ward
Ward No-07;07;404471991007;6;rural_ward
Ward No-08;08;404471991008;6;rural_ward
Ward No-09;09;404471991009;6;rural_ward
Banshbaria;11;4044719911;5;union_or_urban_ward
Ward No-01;01;404471991101;6;rural_ward
Ward No-02;02;404471991102;6;rural_ward
Ward No-03;03;404471991103;6;rural_ward
Ward No-04;04;404471991104;6;rural_ward
Ward No-05;05;404471991105;6;rural_ward
Ward No-06;06;404471991106;6;rural_ward
Ward No-07;07;404471991107;6;rural_ward
Ward No-08;08;404471991108;6;rural_ward
Ward No-09;09;404471991109;6;rural_ward
Fatehpur;17;4044719917;5;union_or_urban_ward
Ward No-01;01;404471991701;6;rural_ward
Ward No-02;02;404471991702;6;rural_ward
Ward No-03;03;404471991703;6;rural_ward
Ward No-04;04;404471991704;6;rural_ward
Ward No-05;05;404471991705;6;rural_ward
Ward No-06;06;404471991706;6;rural_ward
Ward No-07;07;404471991707;6;rural_ward
Ward No-08;08;404471991708;6;rural_ward
Ward No-09;09;404471991709;6;rural_ward
Jadabpur;23;4044719923;5;union_or_urban_ward
Ward No-01;01;404471992301;6;rural_ward
Ward No-02;02;404471992302;6;rural_ward
Ward No-03;03;404471992303;6;rural_ward
Ward No-04;04;404471992304;6;rural_ward
Ward No-05;05;404471992305;6;rural_ward
Ward No-06;06;404471992306;6;rural_ward
Ward No-07;07;404471992307;6;rural_ward
Ward No-08;08;404471992308;6;rural_ward
Ward No-09;09;404471992309;6;rural_ward
Kazirber;29;4044719929;5;union_or_urban_ward
Ward No-01;01;404471992901;6;rural_ward
Ward No-02;02;404471992902;6;rural_ward
Ward No-03;03;404471992903;6;rural_ward
Ward No-04;04;404471992904;6;rural_ward
Ward No-05;05;404471992905;6;rural_ward
Ward No-06;06;404471992906;6;rural_ward
Ward No-07;07;404471992907;6;rural_ward
Ward No-08;08;404471992908;6;rural_ward
Ward No-09;09;404471992909;6;rural_ward
Manderbari;35;4044719935;5;union_or_urban_ward
Ward No-01;01;404471993501;6;rural_ward
Ward No-02;02;404471993502;6;rural_ward
Ward No-03;03;404471993503;6;rural_ward
Ward No-04;04;404471993504;6;rural_ward
Ward No-05;05;404471993505;6;rural_ward
Ward No-06;06;404471993506;6;rural_ward
Ward No-07;07;404471993507;6;rural_ward
Ward No-08;08;404471993508;6;rural_ward
Ward No-09;09;404471993509;6;rural_ward
Natima;53;4044719953;5;union_or_urban_ward
Ward No-01;01;404471995301;6;rural_ward
Ward No-02;02;404471995302;6;rural_ward
Ward No-03;03;404471995303;6;rural_ward
Ward No-04;04;404471995304;6;rural_ward
Ward No-05;05;404471995305;6;rural_ward
Ward No-06;06;404471995306;6;rural_ward
Ward No-07;07;404471995307;6;rural_ward
Ward No-08;08;404471995308;6;rural_ward
Ward No-09;09;404471995309;6;rural_ward
Nepa;59;4044719959;5;union_or_urban_ward
Ward No-01;01;404471995901;6;rural_ward
Ward No-02;02;404471995902;6;rural_ward
Ward No-03;03;404471995903;6;rural_ward
Ward No-04;04;404471995904;6;rural_ward
Ward No-05;05;404471995905;6;rural_ward
Ward No-06;06;404471995906;6;rural_ward
Ward No-07;07;404471995907;6;rural_ward
Ward No-08;08;404471995908;6;rural_ward
Ward No-09;09;404471995909;6;rural_ward
Pantha Para;65;4044719965;5;union_or_urban_ward
Ward No-01;01;404471996501;6;rural_ward
Ward No-02;02;404471996502;6;rural_ward
Ward No-03;03;404471996503;6;rural_ward
Ward No-04;04;404471996504;6;rural_ward
Ward No-05;05;404471996505;6;rural_ward
Ward No-06;06;404471996506;6;rural_ward
Ward No-07;07;404471996507;6;rural_ward
Ward No-08;08;404471996508;6;rural_ward
Ward No-09;09;404471996509;6;rural_ward
Shyamkur;77;4044719977;5;union_or_urban_ward
Ward No-01;01;404471997701;6;rural_ward
Ward No-02;02;404471997702;6;rural_ward
Ward No-03;03;404471997703;6;rural_ward
Ward No-04;04;404471997704;6;rural_ward
Ward No-05;05;404471997705;6;rural_ward
Ward No-06;06;404471997706;6;rural_ward
Ward No-07;07;404471997707;6;rural_ward
Ward No-08;08;404471997708;6;rural_ward
Ward No-09;09;404471997709;6;rural_ward
S.k.b.;83;4044719983;5;union_or_urban_ward
Ward No-01;01;404471998301;6;rural_ward
Ward No-02;02;404471998302;6;rural_ward
Ward No-03;03;404471998303;6;rural_ward
Ward No-04;04;404471998304;6;rural_ward
Ward No-05;05;404471998305;6;rural_ward
Ward No-06;06;404471998306;6;rural_ward
Ward No-07;07;404471998307;6;rural_ward
Ward No-08;08;404471998308;6;rural_ward
Ward No-09;09;404471998309;6;rural_ward
Swaruppur;89;4044719989;5;union_or_urban_ward
Ward No-01;01;404471998901;6;rural_ward
Ward No-02;02;404471998902;6;rural_ward
Ward No-03;03;404471998903;6;rural_ward
Ward No-04;04;404471998904;6;rural_ward
Ward No-05;05;404471998905;6;rural_ward
Ward No-06;06;404471998906;6;rural_ward
Ward No-07;07;404471998907;6;rural_ward
Ward No-08;08;404471998908;6;rural_ward
Ward No-09;09;404471998909;6;rural_ward
Shailkupa;80;404480;3;upazila
Shailkupa Paurasava;83;40448083;4;paurasava_or_city_corp
Urban Ward No-01;01;4044808301;5;union_or_urban_ward
Urban Ward No-02;02;4044808302;5;union_or_urban_ward
Urban Ward No-03;03;4044808303;5;union_or_urban_ward
Urban Ward No-04;04;4044808304;5;union_or_urban_ward
Urban Ward No-05;05;4044808305;5;union_or_urban_ward
Urban Ward No-06;06;4044808306;5;union_or_urban_ward
Urban Ward No-07;07;4044808307;5;union_or_urban_ward
Urban Ward No-08;08;4044808308;5;union_or_urban_ward
Urban Ward No-09;09;4044808309;5;union_or_urban_ward
Unions Of Shailkupa Upazila;99;40448099;4;paurasava_or_city_corp
Abaipur;10;4044809910;5;union_or_urban_ward
Ward No-01;01;404480991001;6;rural_ward
Ward No-02;02;404480991002;6;rural_ward
Ward No-03;03;404480991003;6;rural_ward
Ward No-04;04;404480991004;6;rural_ward
Ward No-05;05;404480991005;6;rural_ward
Ward No-06;06;404480991006;6;rural_ward
Ward No-07;07;404480991007;6;rural_ward
Ward No-08;08;404480991008;6;rural_ward
Ward No-09;09;404480991009;6;rural_ward
Bagura;12;4044809912;5;union_or_urban_ward
Ward No-01;01;404480991201;6;rural_ward
Ward No-02;02;404480991202;6;rural_ward
Ward No-03;03;404480991203;6;rural_ward
Ward No-04;04;404480991204;6;rural_ward
Ward No-05;05;404480991205;6;rural_ward
Ward No-06;06;404480991206;6;rural_ward
Ward No-07;07;404480991207;6;rural_ward
Ward No-08;08;404480991208;6;rural_ward
Ward No-09;09;404480991209;6;rural_ward
Dhalhara Chandra;18;4044809918;5;union_or_urban_ward
Ward No-01;01;404480991801;6;rural_ward
Ward No-02;02;404480991802;6;rural_ward
Ward No-03;03;404480991803;6;rural_ward
Ward No-04;04;404480991804;6;rural_ward
Ward No-05;05;404480991805;6;rural_ward
Ward No-06;06;404480991806;6;rural_ward
Ward No-07;07;404480991807;6;rural_ward
Ward No-08;08;404480991808;6;rural_ward
Ward No-09;09;404480991809;6;rural_ward
Dignagar;25;4044809925;5;union_or_urban_ward
Ward No-01;01;404480992501;6;rural_ward
Ward No-02;02;404480992502;6;rural_ward
Ward No-03;03;404480992503;6;rural_ward
Ward No-04;04;404480992504;6;rural_ward
Ward No-05;05;404480992505;6;rural_ward
Ward No-06;06;404480992506;6;rural_ward
Ward No-07;07;404480992507;6;rural_ward
Ward No-08;08;404480992508;6;rural_ward
Ward No-09;09;404480992509;6;rural_ward
Dudhsar;31;4044809931;5;union_or_urban_ward
Ward No-01;01;404480993101;6;rural_ward
Ward No-02;02;404480993102;6;rural_ward
Ward No-03;03;404480993103;6;rural_ward
Ward No-04;04;404480993104;6;rural_ward
Ward No-05;05;404480993105;6;rural_ward
Ward No-06;06;404480993106;6;rural_ward
Ward No-07;07;404480993107;6;rural_ward
Ward No-08;08;404480993108;6;rural_ward
Ward No-09;09;404480993109;6;rural_ward
Manoharpur;37;4044809937;5;union_or_urban_ward
Ward No-01;01;404480993701;6;rural_ward
Ward No-02;02;404480993702;6;rural_ward
Ward No-03;03;404480993703;6;rural_ward
Ward No-04;04;404480993704;6;rural_ward
Ward No-05;05;404480993705;6;rural_ward
Ward No-06;06;404480993706;6;rural_ward
Ward No-07;07;404480993707;6;rural_ward
Ward No-08;08;404480993708;6;rural_ward
Ward No-09;09;404480993709;6;rural_ward
Fulhari;44;4044809944;5;union_or_urban_ward
Ward No-01;01;404480994401;6;rural_ward
Ward No-02;02;404480994402;6;rural_ward
Ward No-03;03;404480994403;6;rural_ward
Ward No-04;04;404480994404;6;rural_ward
Ward No-05;05;404480994405;6;rural_ward
Ward No-06;06;404480994406;6;rural_ward
Ward No-07;07;404480994407;6;rural_ward
Ward No-08;08;404480994408;6;rural_ward
Ward No-09;09;404480994409;6;rural_ward
Hakimpur;50;4044809950;5;union_or_urban_ward
Ward No-01;01;404480995001;6;rural_ward
Ward No-02;02;404480995002;6;rural_ward
Ward No-03;03;404480995003;6;rural_ward
Ward No-04;04;404480995004;6;rural_ward
Ward No-05;05;404480995005;6;rural_ward
Ward No-06;06;404480995006;6;rural_ward
Ward No-07;07;404480995007;6;rural_ward
Ward No-08;08;404480995008;6;rural_ward
Ward No-09;09;404480995009;6;rural_ward
Kancherkol;56;4044809956;5;union_or_urban_ward
Ward No-01;01;404480995601;6;rural_ward
Ward No-02;02;404480995602;6;rural_ward
Ward No-03;03;404480995603;6;rural_ward
Ward No-04;04;404480995604;6;rural_ward
Ward No-05;05;404480995605;6;rural_ward
Ward No-06;06;404480995606;6;rural_ward
Ward No-07;07;404480995607;6;rural_ward
Ward No-08;08;404480995608;6;rural_ward
Ward No-09;09;404480995609;6;rural_ward
Mirzapur;63;4044809963;5;union_or_urban_ward
Ward No-01;01;404480996301;6;rural_ward
Ward No-02;02;404480996302;6;rural_ward
Ward No-03;03;404480996303;6;rural_ward
Ward No-04;04;404480996304;6;rural_ward
Ward No-05;05;404480996305;6;rural_ward
Ward No-06;06;404480996306;6;rural_ward
Ward No-07;07;404480996307;6;rural_ward
Ward No-08;08;404480996308;6;rural_ward
Ward No-09;09;404480996309;6;rural_ward
Nityanandapur;69;4044809969;5;union_or_urban_ward
Ward No-01;01;404480996901;6;rural_ward
Ward No-02;02;404480996902;6;rural_ward
Ward No-03;03;404480996903;6;rural_ward
Ward No-04;04;404480996904;6;rural_ward
Ward No-05;05;404480996905;6;rural_ward
Ward No-06;06;404480996906;6;rural_ward
Ward No-07;07;404480996907;6;rural_ward
Ward No-08;08;404480996908;6;rural_ward
Ward No-09;09;404480996909;6;rural_ward
Sarutia;75;4044809975;5;union_or_urban_ward
Ward No-01;01;404480997501;6;rural_ward
Ward No-02;02;404480997502;6;rural_ward
Ward No-03;03;404480997503;6;rural_ward
Ward No-04;04;404480997504;6;rural_ward
Ward No-05;05;404480997505;6;rural_ward
Ward No-06;06;404480997506;6;rural_ward
Ward No-07;07;404480997507;6;rural_ward
Ward No-08;08;404480997508;6;rural_ward
Ward No-09;09;404480997509;6;rural_ward
Tribeni;88;4044809988;5;union_or_urban_ward
Ward No-01;01;404480998801;6;rural_ward
Ward No-02;02;404480998802;6;rural_ward
Ward No-03;03;404480998803;6;rural_ward
Ward No-04;04;404480998804;6;rural_ward
Ward No-05;05;404480998805;6;rural_ward
Ward No-06;06;404480998806;6;rural_ward
Ward No-07;07;404480998807;6;rural_ward
Ward No-08;08;404480998808;6;rural_ward
Ward No-09;09;404480998809;6;rural_ward
Umedpur;94;4044809994;5;union_or_urban_ward
Ward No-01;01;404480999401;6;rural_ward
Ward No-02;02;404480999402;6;rural_ward
Ward No-03;03;404480999403;6;rural_ward
Ward No-04;04;404480999404;6;rural_ward
Ward No-05;05;404480999405;6;rural_ward
Ward No-06;06;404480999406;6;rural_ward
Ward No-07;07;404480999407;6;rural_ward
Ward No-08;08;404480999408;6;rural_ward
Ward No-09;09;404480999409;6;rural_ward
Khulna;47;4047;2;district
Batiaghata;12;404712;3;upazila
Unions Of Batiaghata Upazila;99;40471299;4;paurasava_or_city_corp
Amirpur;11;4047129911;5;union_or_urban_ward
Ward No-01;01;404712991101;6;rural_ward
Ward No-02;02;404712991102;6;rural_ward
Ward No-03;03;404712991103;6;rural_ward
Ward No-04;04;404712991104;6;rural_ward
Ward No-05;05;404712991105;6;rural_ward
Ward No-06;06;404712991106;6;rural_ward
Ward No-07;07;404712991107;6;rural_ward
Ward No-08;08;404712991108;6;rural_ward
Ward No-09;09;404712991109;6;rural_ward
Baliadanga;23;4047129923;5;union_or_urban_ward
Ward No-01;01;404712992301;6;rural_ward
Ward No-02;02;404712992302;6;rural_ward
Ward No-03;03;404712992303;6;rural_ward
Ward No-04;04;404712992304;6;rural_ward
Ward No-05;05;404712992305;6;rural_ward
Ward No-06;06;404712992306;6;rural_ward
Ward No-07;07;404712992307;6;rural_ward
Ward No-08;08;404712992308;6;rural_ward
Ward No-09;09;404712992309;6;rural_ward
Batiaghata;35;4047129935;5;union_or_urban_ward
Ward No-01;01;404712993501;6;rural_ward
Ward No-02;02;404712993502;6;rural_ward
Ward No-03;03;404712993503;6;rural_ward
Ward No-04;04;404712993504;6;rural_ward
Ward No-05;05;404712993505;6;rural_ward
Ward No-06;06;404712993506;6;rural_ward
Ward No-07;07;404712993507;6;rural_ward
Ward No-08;08;404712993508;6;rural_ward
Ward No-09;09;404712993509;6;rural_ward
Bhanderkote;47;4047129947;5;union_or_urban_ward
Ward No-01;01;404712994701;6;rural_ward
Ward No-02;02;404712994702;6;rural_ward
Ward No-03;03;404712994703;6;rural_ward
Ward No-04;04;404712994704;6;rural_ward
Ward No-05;05;404712994705;6;rural_ward
Ward No-06;06;404712994706;6;rural_ward
Ward No-07;07;404712994707;6;rural_ward
Ward No-08;08;404712994708;6;rural_ward
Ward No-09;09;404712994709;6;rural_ward
Gangarampur;59;4047129959;5;union_or_urban_ward
Ward No-01;01;404712995901;6;rural_ward
Ward No-02;02;404712995902;6;rural_ward
Ward No-03;03;404712995903;6;rural_ward
Ward No-04;04;404712995904;6;rural_ward
Ward No-05;05;404712995905;6;rural_ward
Ward No-06;06;404712995906;6;rural_ward
Ward No-07;07;404712995907;6;rural_ward
Ward No-08;08;404712995908;6;rural_ward
Ward No-09;09;404712995909;6;rural_ward
Jalma;71;4047129971;5;union_or_urban_ward
Ward No-01;01;404712997101;6;rural_ward
Ward No-02;02;404712997102;6;rural_ward
Ward No-03;03;404712997103;6;rural_ward
Ward No-04;04;404712997104;6;rural_ward
Ward No-05;05;404712997105;6;rural_ward
Ward No-06;06;404712997106;6;rural_ward
Ward No-07;07;404712997107;6;rural_ward
Ward No-08;08;404712997108;6;rural_ward
Ward No-09;09;404712997109;6;rural_ward
Surkhali;83;4047129983;5;union_or_urban_ward
Ward No-01;01;404712998301;6;rural_ward
Ward No-02;02;404712998302;6;rural_ward
Ward No-03;03;404712998303;6;rural_ward
Ward No-04;04;404712998304;6;rural_ward
Ward No-05;05;404712998305;6;rural_ward
Ward No-06;06;404712998306;6;rural_ward
Ward No-07;07;404712998307;6;rural_ward
Ward No-08;08;404712998308;6;rural_ward
Ward No-09;09;404712998309;6;rural_ward
Dacope;17;404717;3;upazila
Chalna Paurasava;22;40471722;4;paurasava_or_city_corp
Urban Ward No-01;01;4047172201;5;union_or_urban_ward
Urban Ward No-02;02;4047172202;5;union_or_urban_ward
Urban Ward No-03;03;4047172203;5;union_or_urban_ward
Urban Ward No-04;04;4047172204;5;union_or_urban_ward
Urban Ward No-05;05;4047172205;5;union_or_urban_ward
Urban Ward No-06;06;4047172206;5;union_or_urban_ward
Urban Ward No-07;07;4047172207;5;union_or_urban_ward
Urban Ward No-08;08;4047172208;5;union_or_urban_ward
Urban Ward No-09;09;4047172209;5;union_or_urban_ward
Unions Of Dacope Upazila;99;40471799;4;paurasava_or_city_corp
Bajua;10;4047179910;5;union_or_urban_ward
Ward No-01;01;404717991001;6;rural_ward
Ward No-02;02;404717991002;6;rural_ward
Ward No-03;03;404717991003;6;rural_ward
Ward No-04;04;404717991004;6;rural_ward
Ward No-05;05;404717991005;6;rural_ward
Ward No-06;06;404717991006;6;rural_ward
Ward No-07;07;404717991007;6;rural_ward
Ward No-08;08;404717991008;6;rural_ward
Ward No-09;09;404717991009;6;rural_ward
Banishanta;13;4047179913;5;union_or_urban_ward
Ward No-01;01;404717991301;6;rural_ward
Ward No-02;02;404717991302;6;rural_ward
Ward No-03;03;404717991303;6;rural_ward
Ward No-04;04;404717991304;6;rural_ward
Ward No-05;05;404717991305;6;rural_ward
Ward No-06;06;404717991306;6;rural_ward
Ward No-07;07;404717991307;6;rural_ward
Ward No-08;08;404717991308;6;rural_ward
Ward No-09;09;404717991309;6;rural_ward
Laudubi;21;4047179921;5;union_or_urban_ward
Ward No-01;01;404717992101;6;rural_ward
Ward No-02;02;404717992102;6;rural_ward
Ward No-03;03;404717992103;6;rural_ward
Ward No-04;04;404717992104;6;rural_ward
Ward No-05;05;404717992105;6;rural_ward
Ward No-06;06;404717992106;6;rural_ward
Ward No-07;07;404717992107;6;rural_ward
Ward No-08;08;404717992108;6;rural_ward
Ward No-09;09;404717992109;6;rural_ward
Dacope;42;4047179942;5;union_or_urban_ward
Ward No-01;01;404717994201;6;rural_ward
Ward No-02;02;404717994202;6;rural_ward
Ward No-03;03;404717994203;6;rural_ward
Ward No-04;04;404717994204;6;rural_ward
Ward No-05;05;404717994205;6;rural_ward
Ward No-06;06;404717994206;6;rural_ward
Ward No-07;07;404717994207;6;rural_ward
Ward No-08;08;404717994208;6;rural_ward
Ward No-09;09;404717994209;6;rural_ward
Kailasganj;52;4047179952;5;union_or_urban_ward
Ward No-01;01;404717995201;6;rural_ward
Ward No-02;02;404717995202;6;rural_ward
Ward No-03;03;404717995203;6;rural_ward
Ward No-04;04;404717995204;6;rural_ward
Ward No-05;05;404717995205;6;rural_ward
Ward No-06;06;404717995206;6;rural_ward
Ward No-07;07;404717995207;6;rural_ward
Ward No-08;08;404717995208;6;rural_ward
