uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K27.9;;SAME-AS;;;;;;;
;Gastrojejunal ulcer  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, acute with hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.0;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, acute with perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.1;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, acute with both hemorrhage and perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.2;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, acute without hemorrhage or perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.3;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, chronic or unspecified with hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.4;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, chronic or unspecified with perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.5;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, chronic or unspecified with both hemorrhage and perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.6;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, chronic without hemorrhage or perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.7;;SAME-AS;;;;;;;
;Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K28.9;;SAME-AS;;;;;;;
;Gastritis and duodenitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29;;SAME-AS;;;;;;;
;Acute hemorrhagic gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.0;;SAME-AS;;;;;;;
;Other acute gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.1;;SAME-AS;;;;;;;
;Alcoholic gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.2;;SAME-AS;;;;;;;
;Chronic superficial gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.3;;SAME-AS;;;;;;;
;Chronic atrophic gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.4;;SAME-AS;;;;;;;
;Chronic gastritis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.5;;SAME-AS;;;;;;;
;Other gastritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.6;;SAME-AS;;;;;;;
;Gastritis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.7;;SAME-AS;;;;;;;
;Duodenitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.8;;SAME-AS;;;;;;;
;Gastroduodenitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K29.9;;SAME-AS;;;;;;;
;Dyspepsia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K30;;SAME-AS;;;;;;;
;Other diseases of stomach and duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31;;SAME-AS;;;;;;;
;Acute dilatation of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.0;;SAME-AS;;;;;;;
;Adult hypertrophic pyloric stenosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.1;;SAME-AS;;;;;;;
;Hourglass stricture and stenosis of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.2;;SAME-AS;;;;;;;
;Pylorospasm, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.3;;SAME-AS;;;;;;;
;Gastric diverticulum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.4;;SAME-AS;;;;;;;
;Obstruction of duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.5;;SAME-AS;;;;;;;
;Fistula of stomach and duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.6;;SAME-AS;;;;;;;
;Polyp of stomach and duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.7;;SAME-AS;;;;;;;
;Other specified diseases of stomach and duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.8;;SAME-AS;;;;;;;
;Disease of stomach and duodenum, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K31.9;;SAME-AS;;;;;;;
;Acute appendicitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K35;;SAME-AS;;;;;;;
;Acute appendicitis with generalized peritonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K35.0;;SAME-AS;;;;;;;
;Acute appendicitis with peritoneal abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K35.1;;SAME-AS;;;;;;;
;Acute appendicitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K35.9;;SAME-AS;;;;;;;
;Other appendicitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K36;;SAME-AS;;;;;;;
;Unspecified appendicitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K37;;SAME-AS;;;;;;;
;Other diseases of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38;;SAME-AS;;;;;;;
;Hyperplasia of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.0;;SAME-AS;;;;;;;
;Appendicular concretions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.1;;SAME-AS;;;;;;;
;Diverticulum of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.2;;SAME-AS;;;;;;;
;Fistula of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.3;;SAME-AS;;;;;;;
;Other specified diseases of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.8;;SAME-AS;;;;;;;
;Disease of appendix, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K38.9;;SAME-AS;;;;;;;
;Inguinal hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40;;SAME-AS;;;;;;;
;Bilateral inguinal hernia, with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.0;;SAME-AS;;;;;;;
;Bilateral inguinal hernia, with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.1;;SAME-AS;;;;;;;
;Bilateral inguinal hernia, without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.2;;SAME-AS;;;;;;;
;Unilateral or unspecified inguinal hernia, with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.3;;SAME-AS;;;;;;;
;Unilateral or unspecified inguinal hernia, with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.4;;SAME-AS;;;;;;;
;Unilateral or unspecified inguinal hernia, without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K40.9;;SAME-AS;;;;;;;
;Femoral hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41;;SAME-AS;;;;;;;
;Bilateral femoral hernia, with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.0;;SAME-AS;;;;;;;
;Bilateral femoral hernia, with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.1;;SAME-AS;;;;;;;
;Bilateral femoral hernia, without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.2;;SAME-AS;;;;;;;
;Unilateral or unspecified femoral hernia, with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.3;;SAME-AS;;;;;;;
;Unilateral or unspecified femoral hernia, with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.4;;SAME-AS;;;;;;;
;Unilateral or unspecified femoral hernia, without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K41.9;;SAME-AS;;;;;;;
;Umbilical hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K42;;SAME-AS;;;;;;;
;Umbilical hernia with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K42.0;;SAME-AS;;;;;;;
;Umbilical hernia with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K42.1;;SAME-AS;;;;;;;
;Umbilical hernia without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K42.9;;SAME-AS;;;;;;;
;Ventral hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K43;;SAME-AS;;;;;;;
;Ventral hernia with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K43.0;;SAME-AS;;;;;;;
;Ventral hernia with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K43.1;;SAME-AS;;;;;;;
;Ventral hernia without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K43.9;;SAME-AS;;;;;;;
;Diaphragmatic hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K44;;SAME-AS;;;;;;;
;Diaphragmatic hernia with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K44.0;;SAME-AS;;;;;;;
;Diaphragmatic hernia with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K44.1;;SAME-AS;;;;;;;
;Diaphragmatic hernia without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K44.9;;SAME-AS;;;;;;;
;Other abdominal hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K45;;SAME-AS;;;;;;;
;Other specified abdominal hernia with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K45.0;;SAME-AS;;;;;;;
;Other specified abdominal hernia with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K45.1;;SAME-AS;;;;;;;
;Other specified abdominal hernia without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K45.8;;SAME-AS;;;;;;;
;Unspecified abdominal hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K46;;SAME-AS;;;;;;;
;Unspecified abdominal hernia with obstruction, without gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K46.0;;SAME-AS;;;;;;;
;Unspecified abdominal hernia with gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K46.1;;SAME-AS;;;;;;;
;Unspecified abdominal hernia without obstruction or gangrene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K46.9;;SAME-AS;;;;;;;
;Crohn's disease [regional enteritis];;;;Diagnosis;N/A;;FALSE;ICD10-BD;K50;;SAME-AS;;;;;;;
;Crohn's disease of small intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K50.0;;SAME-AS;;;;;;;
;Crohn's disease of large intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K50.1;;SAME-AS;;;;;;;
;Other Crohn's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K50.8;;SAME-AS;;;;;;;
;Crohn's disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K50.9;;SAME-AS;;;;;;;
;Ulcerative colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51;;SAME-AS;;;;;;;
;Ulcerative (chronic) enterocolitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.0;;SAME-AS;;;;;;;
;Ulcerative (chronic) ileocolitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.1;;SAME-AS;;;;;;;
;Ulcerative (chronic) proctitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.2;;SAME-AS;;;;;;;
;Ulcerative (chronic) rectosigmoiditis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.3;;SAME-AS;;;;;;;
;Pseudopolyposis of colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.4;;SAME-AS;;;;;;;
;Mucosal proctocolitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.5;;SAME-AS;;;;;;;
;Other ulcerative colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.8;;SAME-AS;;;;;;;
;Ulcerative colitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K51.9;;SAME-AS;;;;;;;
;Other noninfective gastroenteritis and colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52;;SAME-AS;;;;;;;
;Gastroenteritis and colitis due to radiation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.0;;SAME-AS;;;;;;;
;Toxic gastroenteritis and colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.1;;SAME-AS;;;;;;;
;Allergic and dietetic gastroenteritis and colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.2;;SAME-AS;;;;;;;
;Indeterminate colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.3;;SAME-AS;;;;;;;
;Other specified noninfective gastroenteritis and colitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.8;;SAME-AS;;;;;;;
;Noninfective gastroenteritis and colitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K52.9;;SAME-AS;;;;;;;
;Vascular disorders of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55;;SAME-AS;;;;;;;
;Acute vascular disorders of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55.0;;SAME-AS;;;;;;;
;Chronic vascular disorders of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55.1;;SAME-AS;;;;;;;
;Angiodysplasia of colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55.2;;SAME-AS;;;;;;;
;Other vascular disorders of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55.8;;SAME-AS;;;;;;;
;Vascular disorder of intestine, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K55.9;;SAME-AS;;;;;;;
;Paralytic ileus and intestinal obstruction without hernia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56;;SAME-AS;;;;;;;
;Paralytic ileus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.0;;SAME-AS;;;;;;;
;Intussusception;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.1;;SAME-AS;;;;;;;
;Volvulus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.2;;SAME-AS;;;;;;;
;Gallstone ileus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.3;;SAME-AS;;;;;;;
;Other impaction of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.4;;SAME-AS;;;;;;;
;Intestinal adhesions [bands] with obstruction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.5;;SAME-AS;;;;;;;
;Other and unspecified intestinal obstruction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.6;;SAME-AS;;;;;;;
;Ileus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K56.7;;SAME-AS;;;;;;;
;Diverticular disease of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57;;SAME-AS;;;;;;;
;Diverticular disease of small intestine with perforation and abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.0;;SAME-AS;;;;;;;
;Diverticular disease of small intestine without perforation or abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.1;;SAME-AS;;;;;;;
;Diverticular disease of large intestine with perforation and abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.2;;SAME-AS;;;;;;;
;Diverticular disease of large intestine without perforation or abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.3;;SAME-AS;;;;;;;
;Diverticular disease of both small and large intestine with perforation and abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.4;;SAME-AS;;;;;;;
;Diverticular disease of both small and large intestine without perforation or abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.5;;SAME-AS;;;;;;;
;Diverticular disease of intestine, part unspecified, with perforation and abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.8;;SAME-AS;;;;;;;
;Diverticular disease of intestine, part unspecified, without perforation or abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K57.9;;SAME-AS;;;;;;;
;Irritable bowel syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K58;;SAME-AS;;;;;;;
;Irritable bowel syndrome with diarrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K58.0;;SAME-AS;;;;;;;
;Irritable bowel syndrome without diarrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K58.9;;SAME-AS;;;;;;;
;Other functional intestinal disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59;;SAME-AS;;;;;;;
;Constipation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.0;;SAME-AS;;;;;;;
;Functional diarrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.1;;SAME-AS;;;;;;;
;Neurogenic bowel, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.2;;SAME-AS;;;;;;;
;Megacolon, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.3;;SAME-AS;;;;;;;
;Anal spasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.4;;SAME-AS;;;;;;;
;Other specified functional intestinal disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.8;;SAME-AS;;;;;;;
;Functional intestinal disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K59.9;;SAME-AS;;;;;;;
;Fissure and fistula of anal and rectal regions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60;;SAME-AS;;;;;;;
;Acute anal fissure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.0;;SAME-AS;;;;;;;
;Chronic anal fissure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.1;;SAME-AS;;;;;;;
;Anal fissure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.2;;SAME-AS;;;;;;;
;Anal fistula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.3;;SAME-AS;;;;;;;
;Rectal fistula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.4;;SAME-AS;;;;;;;
;Anorectal fistula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K60.5;;SAME-AS;;;;;;;
;Abscess of anal and rectal regions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61;;SAME-AS;;;;;;;
;Anal abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61.0;;SAME-AS;;;;;;;
;Rectal abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61.1;;SAME-AS;;;;;;;
;Anorectal abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61.2;;SAME-AS;;;;;;;
;Ischiorectal abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61.3;;SAME-AS;;;;;;;
;Intrasphincteric abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K61.4;;SAME-AS;;;;;;;
;Other diseases of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62;;SAME-AS;;;;;;;
;Anal polyp;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.0;;SAME-AS;;;;;;;
;Rectal polyp;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.1;;SAME-AS;;;;;;;
;Anal prolapse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.2;;SAME-AS;;;;;;;
;Rectal prolapse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.3;;SAME-AS;;;;;;;
;Stenosis of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.4;;SAME-AS;;;;;;;
;Hemorrhage of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.5;;SAME-AS;;;;;;;
;Ulcer of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.6;;SAME-AS;;;;;;;
;Radiation proctitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.7;;SAME-AS;;;;;;;
;Other specified diseases of anus and rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.8;;SAME-AS;;;;;;;
;Disease of anus and rectum, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K62.9;;SAME-AS;;;;;;;
;Other diseases of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63;;SAME-AS;;;;;;;
;Abscess of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.0;;SAME-AS;;;;;;;
;Perforation of intestine (nontraumatic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.1;;SAME-AS;;;;;;;
;Fistula of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.2;;SAME-AS;;;;;;;
;Ulcer of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.3;;SAME-AS;;;;;;;
;Enteroptosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.4;;SAME-AS;;;;;;;
;Polyp of colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.5;;SAME-AS;;;;;;;
;Other specified diseases of intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.8;;SAME-AS;;;;;;;
;Disease of intestine, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K63.9;;SAME-AS;;;;;;;
;Peritonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K65;;SAME-AS;;;;;;;
;Acute peritonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K65.0;;SAME-AS;;;;;;;
;Other peritonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K65.8;;SAME-AS;;;;;;;
;Peritonitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K65.9;;SAME-AS;;;;;;;
;Other disorders of peritoneum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K66;;SAME-AS;;;;;;;
;Peritoneal adhesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K66.0;;SAME-AS;;;;;;;
;Hemoperitoneum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K66.1;;SAME-AS;;;;;;;
;Other specified disorders of peritoneum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K66.8;;SAME-AS;;;;;;;
;Disorder of peritoneum, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K66.9;;SAME-AS;;;;;;;
;Alcoholic liver disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70;;SAME-AS;;;;;;;
;Alcoholic fatty liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.0;;SAME-AS;;;;;;;
;Alcoholic hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.1;;SAME-AS;;;;;;;
;Alcoholic fibrosis and sclerosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.2;;SAME-AS;;;;;;;
;Alcoholic cirrhosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.3;;SAME-AS;;;;;;;
;Alcoholic hepatic failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.4;;SAME-AS;;;;;;;
;Alcoholic liver disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K70.9;;SAME-AS;;;;;;;
;Toxic liver disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71;;SAME-AS;;;;;;;
;Toxic liver disease with cholestasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.0;;SAME-AS;;;;;;;
;Toxic liver disease with hepatic necrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.1;;SAME-AS;;;;;;;
;Toxic liver disease with acute hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.2;;SAME-AS;;;;;;;
;Toxic liver disease with chronic persistent hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.3;;SAME-AS;;;;;;;
;Toxic liver disease with chronic lobular hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.4;;SAME-AS;;;;;;;
;Toxic liver disease with chronic active hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.5;;SAME-AS;;;;;;;
;Toxic liver disease with hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.6;;SAME-AS;;;;;;;
;Toxic liver disease with fibrosis and cirrhosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.7;;SAME-AS;;;;;;;
;Toxic liver disease with other disorders of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.8;;SAME-AS;;;;;;;
;Toxic liver disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K71.9;;SAME-AS;;;;;;;
;Hepatic failure, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K72;;SAME-AS;;;;;;;
;Acute and subacute hepatic failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K72.0;;SAME-AS;;;;;;;
;Chronic hepatic failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K72.1;;SAME-AS;;;;;;;
;Hepatic failure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K72.9;;SAME-AS;;;;;;;
;Chronic hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73;;SAME-AS;;;;;;;
;Chronic persistent hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73.0;;SAME-AS;;;;;;;
;Chronic lobular hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73.1;;SAME-AS;;;;;;;
;Chronic active hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73.2;;SAME-AS;;;;;;;
;Other chronic hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73.8;;SAME-AS;;;;;;;
;Chronic hepatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K73.9;;SAME-AS;;;;;;;
;Fibrosis and cirrhosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74;;SAME-AS;;;;;;;
;Hepatic fibrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.0;;SAME-AS;;;;;;;
;Hepatic sclerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.1;;SAME-AS;;;;;;;
;Hepatic fibrosis with hepatic sclerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.2;;SAME-AS;;;;;;;
;Primary biliary cirrhosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.3;;SAME-AS;;;;;;;
;Secondary biliary cirrhosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.4;;SAME-AS;;;;;;;
;Biliary cirrhosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.5;;SAME-AS;;;;;;;
;Other and unspecified cirrhosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K74.6;;SAME-AS;;;;;;;
;Other inflammatory liver diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75;;SAME-AS;;;;;;;
