uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Mild cognitive disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.7;;SAME-AS;;;;;;;
;Other specified mental disorders due to brain damage and dysfunction and to physical disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.8;;SAME-AS;;;;;;;
;Unspecified mental disorder due to brain damage and dysfunction and to physical disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F06.9;;SAME-AS;;;;;;;
;Personality and behavioral disorders due to brain disease, damage, and dysfunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07;;SAME-AS;;;;;;;
;Organic personality disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07.0;;SAME-AS;;;;;;;
;Postencephalitic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07.1;;SAME-AS;;;;;;;
;Postconcussional syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07.2;;SAME-AS;;;;;;;
;Other organic personality and behavioral disorders due to brain disease, damage, and dysfunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07.8;;SAME-AS;;;;;;;
;Unspecified organic personality and behavioral disorder due to brain disease, damage, and dysfunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F07.9;;SAME-AS;;;;;;;
;Unspecified organic or symptomatic mental disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F09;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of alcohol, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of alcohol;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of alcohol;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F10.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of opioids, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of opioids;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of opioids;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F11.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cannabinoids, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of cannabinoids;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of cannabinoids;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F12.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of sedatives or hypnotics, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of sedatives or hypnotics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of sedatives or hypnotics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F13.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of cocaine, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of cocaine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of cocaine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F14.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of other stimulants, including caffeine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of other stimulants, including caffeine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F15.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of hallucinogens, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of hallucinogens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of hallucinogens;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F16.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of tobacco, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of tobacco;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of tobacco;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F17.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to use of volatile solvents, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to use of volatile solvents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to use of volatile solvents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F18.9;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, acute intoxication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.0;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, harmful use;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.1;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.2;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, withdrawal state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.3;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, withdrawal state with delirium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.4;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.5;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, amnesic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.6;;SAME-AS;;;;;;;
;Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances, residual and late-onset psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.7;;SAME-AS;;;;;;;
;Other mental and behavioral disorders due to multiple drug use and use of other psychoactive substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.8;;SAME-AS;;;;;;;
;Unspecified mental and behavioral disorder due to multiple drug use and use of other psychoactive substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F19.9;;SAME-AS;;;;;;;
;Schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20;;SAME-AS;;;;;;;
;Paranoid schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.0;;SAME-AS;;;;;;;
;Hebephrenic schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.1;;SAME-AS;;;;;;;
;Catatonic schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.2;;SAME-AS;;;;;;;
;Undifferentiated schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.3;;SAME-AS;;;;;;;
;Postschizophrenic depression;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.4;;SAME-AS;;;;;;;
;Residual schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.5;;SAME-AS;;;;;;;
;Simple schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.6;;SAME-AS;;;;;;;
;Other schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.8;;SAME-AS;;;;;;;
;Schizophrenia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F20.9;;SAME-AS;;;;;;;
;Schizotypal disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F21;;SAME-AS;;;;;;;
;Persistent delusional disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F22;;SAME-AS;;;;;;;
;Delusional disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F22.0;;SAME-AS;;;;;;;
;Other persistent delusional disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F22.8;;SAME-AS;;;;;;;
;Persistent delusional disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F22.9;;SAME-AS;;;;;;;
;Acute and transient psychotic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23;;SAME-AS;;;;;;;
;Acute polymorphic psychotic disorder without symptoms of schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.0;;SAME-AS;;;;;;;
;Acute polymorphic psychotic disorder with symptoms of schizophrenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.1;;SAME-AS;;;;;;;
;Acute schizophrenia-like psychotic disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.2;;SAME-AS;;;;;;;
;Other acute predominantly delusional psychotic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.3;;SAME-AS;;;;;;;
;Other acute and transient psychotic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.8;;SAME-AS;;;;;;;
;Acute and transient psychotic disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F23.9;;SAME-AS;;;;;;;
;Induced delusional disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F24;;SAME-AS;;;;;;;
;Schizoaffective disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25;;SAME-AS;;;;;;;
;Schizoaffective disorder, manic type;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25.0;;SAME-AS;;;;;;;
;Schizoaffective disorder, depressive type;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25.1;;SAME-AS;;;;;;;
;Schizoaffective disorder, mixed type;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25.2;;SAME-AS;;;;;;;
;Other schizoaffective disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25.8;;SAME-AS;;;;;;;
;Schizoaffective disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F25.9;;SAME-AS;;;;;;;
;Other nonorganic psychotic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F28;;SAME-AS;;;;;;;
;Unspecified nonorganic psychosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F29;;SAME-AS;;;;;;;
;Manic episode;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30;;SAME-AS;;;;;;;
;Hypomania;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30.0;;SAME-AS;;;;;;;
;Mania without psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30.1;;SAME-AS;;;;;;;
;Mania with psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30.2;;SAME-AS;;;;;;;
;Other manic episodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30.8;;SAME-AS;;;;;;;
;Manic episode, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F30.9;;SAME-AS;;;;;;;
;Bipolar affective disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode hypomanic;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.0;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode manic without psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.1;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode manic with psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.2;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode mild or moderate depression;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.3;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode severe depression without psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.4;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode severe depression with psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.5;;SAME-AS;;;;;;;
;Bipolar affective disorder, current episode mixed;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.6;;SAME-AS;;;;;;;
;Bipolar affective disorder, currently in remission;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.7;;SAME-AS;;;;;;;
;Other bipolar affective disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.8;;SAME-AS;;;;;;;
;Bipolar affective disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F31.9;;SAME-AS;;;;;;;
;Depressive episode;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32;;SAME-AS;;;;;;;
;Mild depressive episode;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.0;;SAME-AS;;;;;;;
;Moderate depressive episode;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.1;;SAME-AS;;;;;;;
;Severe depressive episode without psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.2;;SAME-AS;;;;;;;
;Severe depressive episode with psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.3;;SAME-AS;;;;;;;
;Other depressive episodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.8;;SAME-AS;;;;;;;
;Depressive episode, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F32.9;;SAME-AS;;;;;;;
;Recurrent depressive disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33;;SAME-AS;;;;;;;
;Recurrent depressive disorder, current episode mild;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.0;;SAME-AS;;;;;;;
;Recurrent depressive disorder, current episode moderate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.1;;SAME-AS;;;;;;;
;Recurrent depressive disorder, current episode severe without psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.2;;SAME-AS;;;;;;;
;Recurrent depressive disorder, current episode severe with psychotic symptoms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.3;;SAME-AS;;;;;;;
;Recurrent depressive disorder, currently in remission;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.4;;SAME-AS;;;;;;;
;Other recurrent depressive disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.8;;SAME-AS;;;;;;;
;Recurrent depressive disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F33.9;;SAME-AS;;;;;;;
;Persistent mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F34;;SAME-AS;;;;;;;
;Cyclothymia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F34.0;;SAME-AS;;;;;;;
;Dysthymia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F34.1;;SAME-AS;;;;;;;
;Other persistent mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F34.8;;SAME-AS;;;;;;;
;Persistent mood [affective] disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F34.9;;SAME-AS;;;;;;;
;Other mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F38;;SAME-AS;;;;;;;
;Other single mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F38.0;;SAME-AS;;;;;;;
;Other recurrent mood [affective] disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;F38.1;;SAME-AS;;;;;;;
