uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Pathological fracture, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.4;;SAME-AS;;;;;;;
;Other disorders of continuity of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.8;;SAME-AS;;;;;;;
;Disorder of continuity of bone, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M84.9;;SAME-AS;;;;;;;
;Other disorders of bone density and structure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85;;SAME-AS;;;;;;;
;Fibrous dysplasia (monostotic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.0;;SAME-AS;;;;;;;
;Skeletal fluorosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.1;;SAME-AS;;;;;;;
;Hyperostosis of skull;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.2;;SAME-AS;;;;;;;
;Osteitis condensans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.3;;SAME-AS;;;;;;;
;Solitary bone cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.4;;SAME-AS;;;;;;;
;Aneurysmal bone cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.5;;SAME-AS;;;;;;;
;Other cyst of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.6;;SAME-AS;;;;;;;
;Other specified disorders of bone density and structure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.8;;SAME-AS;;;;;;;
;Disorder of bone density and structure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M85.9;;SAME-AS;;;;;;;
;Osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86;;SAME-AS;;;;;;;
;Acute hematogenous osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.0;;SAME-AS;;;;;;;
;Other acute osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.1;;SAME-AS;;;;;;;
;Subacute osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.2;;SAME-AS;;;;;;;
;Chronic multifocal osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.3;;SAME-AS;;;;;;;
;Chronic osteomyelitis with draining sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.4;;SAME-AS;;;;;;;
;Other chronic hematogenous osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.5;;SAME-AS;;;;;;;
;Other chronic osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.6;;SAME-AS;;;;;;;
;Other osteomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.8;;SAME-AS;;;;;;;
;Osteomyelitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M86.9;;SAME-AS;;;;;;;
;Osteonecrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87;;SAME-AS;;;;;;;
;Idiopathic aseptic necrosis of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.0;;SAME-AS;;;;;;;
;Osteonecrosis due to drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.1;;SAME-AS;;;;;;;
;Osteonecrosis due to previous trauma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.2;;SAME-AS;;;;;;;
;Other secondary osteonecrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.3;;SAME-AS;;;;;;;
;Other osteonecrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.8;;SAME-AS;;;;;;;
;Osteonecrosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M87.9;;SAME-AS;;;;;;;
;Paget's disease of bone [osteitis deformans];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M88;;SAME-AS;;;;;;;
;Paget's disease of skull;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M88.0;;SAME-AS;;;;;;;
;Paget's disease of other bones;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M88.8;;SAME-AS;;;;;;;
;Paget's disease of bone, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M88.9;;SAME-AS;;;;;;;
;Other disorders of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89;;SAME-AS;;;;;;;
;Algoneurodystrophy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.0;;SAME-AS;;;;;;;
;Epiphyseal arrest;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.1;;SAME-AS;;;;;;;
;Other disorders of bone development and growth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.2;;SAME-AS;;;;;;;
;Hypertrophy of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.3;;SAME-AS;;;;;;;
;Other hypertrophic osteoarthropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.4;;SAME-AS;;;;;;;
;Osteolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.5;;SAME-AS;;;;;;;
;Osteopathy after poliomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.6;;SAME-AS;;;;;;;
;Other specified disorders of bone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.8;;SAME-AS;;;;;;;
;Disorder of bone, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M89.9;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of hip and pelvis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of pelvis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.0;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of head of femur [Legg-Calvé-Perthes];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.1;;SAME-AS;;;;;;;
;Coxa plana;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.2;;SAME-AS;;;;;;;
;Pseudocoxalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.3;;SAME-AS;;;;;;;
;Other juvenile osteochondrosis of hip and pelvis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.8;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of hip and pelvis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M91.9;;SAME-AS;;;;;;;
;Other juvenile osteochondrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of humerus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.0;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of radius and ulna;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.1;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of hand;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.2;;SAME-AS;;;;;;;
;Other juvenile osteochondrosis of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.3;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of patella;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.4;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of tibia and fibula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.5;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of tarsus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.6;;SAME-AS;;;;;;;
;Juvenile osteochondrosis of metatarsus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.7;;SAME-AS;;;;;;;
;Other specified juvenile osteochondrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.8;;SAME-AS;;;;;;;
;Juvenile osteochondrosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M92.9;;SAME-AS;;;;;;;
;Other osteochondropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93;;SAME-AS;;;;;;;
;Slipped upper femoral epiphysis (nontraumatic);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93.0;;SAME-AS;;;;;;;
;Kienböck's disease of adults;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93.1;;SAME-AS;;;;;;;
;Osteochondritis dissecans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93.2;;SAME-AS;;;;;;;
;Other specified osteochondropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93.8;;SAME-AS;;;;;;;
;Osteochondropathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M93.9;;SAME-AS;;;;;;;
;Other disorders of cartilage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94;;SAME-AS;;;;;;;
;Chondrocostal junction syndrome [Tietze];;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.0;;SAME-AS;;;;;;;
;Relapsing polychondritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.1;;SAME-AS;;;;;;;
;Chondromalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.2;;SAME-AS;;;;;;;
;Chondrolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.3;;SAME-AS;;;;;;;
;Other specified disorders of cartilage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.8;;SAME-AS;;;;;;;
;Disorder of cartilage, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M94.9;;SAME-AS;;;;;;;
;Other acquired deformities of musculoskeletal system and connective tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95;;SAME-AS;;;;;;;
;Acquired deformity of nose;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.0;;SAME-AS;;;;;;;
;Cauliflower ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.1;;SAME-AS;;;;;;;
;Other acquired deformity of head;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.2;;SAME-AS;;;;;;;
;Acquired deformity of neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.3;;SAME-AS;;;;;;;
;Acquired deformity of chest and rib;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.4;;SAME-AS;;;;;;;
;Acquired deformity of pelvis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.5;;SAME-AS;;;;;;;
;Other specified acquired deformities of musculoskeletal system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.8;;SAME-AS;;;;;;;
;Acquired deformity of musculoskeletal system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M95.9;;SAME-AS;;;;;;;
;Postprocedural musculoskeletal disorders, not elsewhere classified ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96;;SAME-AS;;;;;;;
;Pseudarthrosis after fusion or arthrodesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.0;;SAME-AS;;;;;;;
;Postlaminectomy syndrome, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.1;;SAME-AS;;;;;;;
;Postradiation kyphosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.2;;SAME-AS;;;;;;;
;Postlaminectomy kyphosis ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.3;;SAME-AS;;;;;;;
;Postsurgical lordosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.4;;SAME-AS;;;;;;;
;Postradiation scoliosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.5;;SAME-AS;;;;;;;
;Fracture of bone following insertion of orthopedic implant, joint prosthesis, or bone plate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.6;;SAME-AS;;;;;;;
;Other postprocedural musculoskeletal disorders ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.8;;SAME-AS;;;;;;;
;Postprocedural musculoskeletal disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M96.9;;SAME-AS;;;;;;;
;Biomechanical lesions, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99;;SAME-AS;;;;;;;
;Segmental and somatic dysfunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.0;;SAME-AS;;;;;;;
;Subluxation complex (vertebral);;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.1;;SAME-AS;;;;;;;
;Subluxation stenosis of neural canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.2;;SAME-AS;;;;;;;
;Osseous stenosis of neural canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.3;;SAME-AS;;;;;;;
;Connective tissue stenosis of neural canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.4;;SAME-AS;;;;;;;
;Intervertebral disc stenosis of neural canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.5;;SAME-AS;;;;;;;
;Osseous and subluxation stenosis of intervertebral foramina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.6;;SAME-AS;;;;;;;
;Connective tissue and disc stenosis of intervertebral foramina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.7;;SAME-AS;;;;;;;
;Other biomechanical lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.8;;SAME-AS;;;;;;;
;Biomechanical lesion, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;M99.9;;SAME-AS;;;;;;;
;Acute nephritic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00;;SAME-AS;;;;;;;
;Acute nephritic syndrome, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.0;;SAME-AS;;;;;;;
;Acute nephritic syndrome, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.1;;SAME-AS;;;;;;;
;Acute nephritic syndrome, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.2;;SAME-AS;;;;;;;
;Acute nephritic syndrome, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.3;;SAME-AS;;;;;;;
;Acute nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.4;;SAME-AS;;;;;;;
;Acute nephritic syndrome, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.5;;SAME-AS;;;;;;;
;Acute nephritic syndrome, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.6;;SAME-AS;;;;;;;
;Acute nephritic syndrome, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.7;;SAME-AS;;;;;;;
;Acute nephritic syndrome, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.8;;SAME-AS;;;;;;;
;Acute nephritic syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N00.9;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.0;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.1;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.2;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.3;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.4;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.5;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.6;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.7;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.8;;SAME-AS;;;;;;;
;Rapidly progressive nephritic syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N01.9;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.0;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.1;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.2;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.3;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.4;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.5;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.6;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.7;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.8;;SAME-AS;;;;;;;
;Recurrent and persistent hematuria, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N02.9;;SAME-AS;;;;;;;
;Chronic nephritic syndrome  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.0;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.1;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.2;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.3;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.4;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.5;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.6;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.7;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.8;;SAME-AS;;;;;;;
;Chronic nephritic syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N03.9;;SAME-AS;;;;;;;
;Nephrotic syndrome  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04;;SAME-AS;;;;;;;
;Nephrotic syndrome, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.0;;SAME-AS;;;;;;;
;Nephrotic syndrome, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.1;;SAME-AS;;;;;;;
;Nephrotic syndrome, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.2;;SAME-AS;;;;;;;
;Nephrotic syndrome, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.3;;SAME-AS;;;;;;;
;Nephrotic syndrome, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.4;;SAME-AS;;;;;;;
;Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.5;;SAME-AS;;;;;;;
;Nephrotic syndrome, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.6;;SAME-AS;;;;;;;
;Nephrotic syndrome, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.7;;SAME-AS;;;;;;;
;Nephrotic syndrome, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.8;;SAME-AS;;;;;;;
;Nephrotic syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N04.9;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.0;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.1;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.2;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.3;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.4;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.5;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.6;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.7;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.8;;SAME-AS;;;;;;;
;Unspecified nephritic syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N05.9;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.0;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.1;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.2;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.3;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.4;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.5;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.6;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.7;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.8;;SAME-AS;;;;;;;
;Isolated proteinuria with specified morphological lesion, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N06.9;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified  ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, minor glomerular abnormality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.0;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, focal and segmental glomerular lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.1;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, diffuse membranous glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.2;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, diffuse mesangial proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.3;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, diffuse endocapillary proliferative glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.4;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, diffuse mesangiocapillary glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.5;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, dense deposit disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.6;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, diffuse crescentic glomerulonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.7;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, other;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.8;;SAME-AS;;;;;;;
;Hereditary nephropathy, not elsewhere classified, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N07.9;;SAME-AS;;;;;;;
;Acute tubulo-interstitial nephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N10;;SAME-AS;;;;;;;
;Chronic tubulo-interstitial nephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N11;;SAME-AS;;;;;;;
;Nonobstructive reflux-associated chronic pyelonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N11.0;;SAME-AS;;;;;;;
;Chronic obstructive pyelonephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N11.1;;SAME-AS;;;;;;;
;Other chronic tubulo-interstitial nephritis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N11.8;;SAME-AS;;;;;;;
;Chronic tubulo-interstitial nephritis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;N11.9;;SAME-AS;;;;;;;
