uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Disruption of perineal obstetric wound;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.1;;SAME-AS;;;;;;;
;Hematoma of obstetric wound;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.2;;SAME-AS;;;;;;;
;Cardiomyopathy in the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.3;;SAME-AS;;;;;;;
;Postpartum acute renal failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.4;;SAME-AS;;;;;;;
;Postpartum thyroiditis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.5;;SAME-AS;;;;;;;
;Other complications of the puerperium, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.8;;SAME-AS;;;;;;;
;Complication of the puerperium, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O90.9;;SAME-AS;;;;;;;
;Infections of breast associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O91;;SAME-AS;;;;;;;
;Infection of nipple associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O91.0;;SAME-AS;;;;;;;
;Abscess of breast associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O91.1;;SAME-AS;;;;;;;
;Nonpurulent mastitis associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O91.2;;SAME-AS;;;;;;;
;Other disorders of breast and lactation associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92;;SAME-AS;;;;;;;
;Retracted nipple associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.0;;SAME-AS;;;;;;;
;Cracked nipple associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.1;;SAME-AS;;;;;;;
;Other and unspecified disorders of breast associated with childbirth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.2;;SAME-AS;;;;;;;
;Agalactia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.3;;SAME-AS;;;;;;;
;Hypogalactia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.4;;SAME-AS;;;;;;;
;Suppressed lactation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.5;;SAME-AS;;;;;;;
;Galactorrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.6;;SAME-AS;;;;;;;
;Other and unspecified disorders of lactation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O92.7;;SAME-AS;;;;;;;
;Obstetric death of unspecified cause;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O95;;SAME-AS;;;;;;;
;Death from any obstetric cause occurring more than 42 days but less than 1 year after delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O96;;SAME-AS;;;;;;;
;Death from sequelae of direct obstetric causes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O97;;SAME-AS;;;;;;;
;Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98;;SAME-AS;;;;;;;
;Tuberculosis complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.0;;SAME-AS;;;;;;;
;Syphilis complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.1;;SAME-AS;;;;;;;
;Gonorrhea complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.2;;SAME-AS;;;;;;;
;Other infections with a predominantly sexual mode of transmission complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.3;;SAME-AS;;;;;;;
;Viral hepatitis complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.4;;SAME-AS;;;;;;;
;Other viral diseases complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.5;;SAME-AS;;;;;;;
;Protozoal diseases complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.6;;SAME-AS;;;;;;;
;Other maternal infectious and parasitic diseases complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.8;;SAME-AS;;;;;;;
;Unspecified maternal infectious or parasitic disease complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O98.9;;SAME-AS;;;;;;;
;Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99;;SAME-AS;;;;;;;
;Anemia complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.0;;SAME-AS;;;;;;;
;Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.1;;SAME-AS;;;;;;;
;Endocrine, nutritional, and metabolic diseases complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.2;;SAME-AS;;;;;;;
;Mental disorders and diseases of the nervous system complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.3;;SAME-AS;;;;;;;
;Diseases of the circulatory system complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.4;;SAME-AS;;;;;;;
;Diseases of the respiratory system complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.5;;SAME-AS;;;;;;;
;Diseases of the digestive system complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.6;;SAME-AS;;;;;;;
;Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.7;;SAME-AS;;;;;;;
;Other specified diseases and conditions complicating pregnancy, childbirth, and the puerperium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;O99.8;;SAME-AS;;;;;;;
;Newborn affected by maternal conditions that may be unrelated to present pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00;;SAME-AS;;;;;;;
;Newborn affected by maternal hypertensive disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.0;;SAME-AS;;;;;;;
;Newborn affected by maternal renal and urinary tract diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.1;;SAME-AS;;;;;;;
;Newborn affected by maternal infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.2;;SAME-AS;;;;;;;
;Newborn affected by other maternal circulatory and respiratory diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.3;;SAME-AS;;;;;;;
;Newborn affected by maternal nutritional disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.4;;SAME-AS;;;;;;;
;Newborn affected by maternal injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.5;;SAME-AS;;;;;;;
;Newborn affected by surgical procedure on mother;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.6;;SAME-AS;;;;;;;
;Newborn affected by other medical procedures on mother, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.7;;SAME-AS;;;;;;;
;Newborn affected by other maternal conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.8;;SAME-AS;;;;;;;
;Newborn affected by unspecified maternal condition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P00.9;;SAME-AS;;;;;;;
;Newborn affected by maternal complications of pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01;;SAME-AS;;;;;;;
;Newborn affected by incompetent cervix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.0;;SAME-AS;;;;;;;
;Newborn affected by premature rupture of membranes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.1;;SAME-AS;;;;;;;
;Newborn affected by oligohydramnios;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.2;;SAME-AS;;;;;;;
;Newborn affected by polyhydramnios;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.3;;SAME-AS;;;;;;;
;Newborn affected by ectopic pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.4;;SAME-AS;;;;;;;
;Newborn affected by multiple pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.5;;SAME-AS;;;;;;;
;Newborn affected by maternal death;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.6;;SAME-AS;;;;;;;
;Newborn affected by malpresentation before labor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.7;;SAME-AS;;;;;;;
;Newborn affected by other maternal complications of pregnancy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.8;;SAME-AS;;;;;;;
;Newborn affected by maternal complication of pregnancy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P01.9;;SAME-AS;;;;;;;
;Newborn affected by complications of placenta, cord, and membranes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02;;SAME-AS;;;;;;;
;Newborn affected by placenta previa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.0;;SAME-AS;;;;;;;
;Newborn affected by other forms of placental separation and hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.1;;SAME-AS;;;;;;;
;Newborn affected by other and unspecified morphological and functional abnormalities of placenta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.2;;SAME-AS;;;;;;;
;Newborn affected by placental transfusion syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.3;;SAME-AS;;;;;;;
;Newborn affected by prolapsed cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.4;;SAME-AS;;;;;;;
;Newborn affected by other compression of umbilical cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.5;;SAME-AS;;;;;;;
;Newborn affected by other and unspecified conditions of umbilical cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.6;;SAME-AS;;;;;;;
;Newborn affected by chorioamnionitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.7;;SAME-AS;;;;;;;
;Newborn affected by other abnormalities of membranes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.8;;SAME-AS;;;;;;;
;Newborn affected by abnormality of membranes, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P02.9;;SAME-AS;;;;;;;
;Newborn affected by other complications of labor and delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03;;SAME-AS;;;;;;;
;Newborn affected by breech delivery and extraction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.0;;SAME-AS;;;;;;;
;Newborn affected by other malpresentation, malposition, and disproportion during labor and delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.1;;SAME-AS;;;;;;;
;Newborn affected by forceps delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.2;;SAME-AS;;;;;;;
;Newborn affected by delivery by vacuum extractor [ventouse];;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.3;;SAME-AS;;;;;;;
;Newborn affected by cesarean delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.4;;SAME-AS;;;;;;;
;Newborn affected by precipitate delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.5;;SAME-AS;;;;;;;
;Newborn affected by abnormal uterine contractions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.6;;SAME-AS;;;;;;;
;Newborn affected by other specified complications of labor and delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.8;;SAME-AS;;;;;;;
;Newborn affected by complication of labor and delivery, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P03.9;;SAME-AS;;;;;;;
;Newborn affected by noxious influences transmitted via placenta or breast milk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04;;SAME-AS;;;;;;;
;Newborn affected by maternal anesthesia and analgesia in pregnancy, labor, and delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.0;;SAME-AS;;;;;;;
;Newborn affected by other maternal medication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.1;;SAME-AS;;;;;;;
;Newborn affected by maternal use of tobacco;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.2;;SAME-AS;;;;;;;
;Newborn affected by maternal use of alcohol;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.3;;SAME-AS;;;;;;;
;Newborn affected by maternal use of drugs of addiction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.4;;SAME-AS;;;;;;;
;Newborn affected by maternal use of nutritional chemical substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.5;;SAME-AS;;;;;;;
;Newborn affected by maternal exposure to environmental chemical substances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.6;;SAME-AS;;;;;;;
;Newborn affected by other maternal noxious influences;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.8;;SAME-AS;;;;;;;
;Newborn affected by maternal noxious influence, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P04.9;;SAME-AS;;;;;;;
;Slow fetal growth and fetal malnutrition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P05;;SAME-AS;;;;;;;
;Light for gestational age;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P05.0;;SAME-AS;;;;;;;
;Small for gestational age;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P05.1;;SAME-AS;;;;;;;
;Fetal malnutrition without mention of light or small for gestational age;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P05.2;;SAME-AS;;;;;;;
;Slow fetal growth, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P05.9;;SAME-AS;;;;;;;
;Disorders related to short gestation and low birth weight, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P07;;SAME-AS;;;;;;;
;Extremely low birth weight;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P07.0;;SAME-AS;;;;;;;
;Other low birth weight;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P07.1;;SAME-AS;;;;;;;
;Extreme immaturity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P07.2;;SAME-AS;;;;;;;
;Other preterm infants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P07.3;;SAME-AS;;;;;;;
;Disorders related to long gestation and high birth weight;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P08;;SAME-AS;;;;;;;
;Exceptionally large baby;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P08.0;;SAME-AS;;;;;;;
;Other heavy for gestational age infants;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P08.1;;SAME-AS;;;;;;;
;Postterm infant, not heavy for gestational age;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P08.2;;SAME-AS;;;;;;;
;Intracranial laceration and hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10;;SAME-AS;;;;;;;
;Subdural hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.0;;SAME-AS;;;;;;;
;Cerebral hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.1;;SAME-AS;;;;;;;
;Intraventricular hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.2;;SAME-AS;;;;;;;
;Subarachnoid hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.3;;SAME-AS;;;;;;;
;Tentorial tear due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.4;;SAME-AS;;;;;;;
;Other intracranial lacerations and hemorrhages due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.8;;SAME-AS;;;;;;;
;Unspecified intracranial laceration and hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P10.9;;SAME-AS;;;;;;;
;Other birth injuries to central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11;;SAME-AS;;;;;;;
;Cerebral edema due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.0;;SAME-AS;;;;;;;
;Other specified brain damage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.1;;SAME-AS;;;;;;;
;Unspecified brain damage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.2;;SAME-AS;;;;;;;
;Birth injury to facial nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.3;;SAME-AS;;;;;;;
;Birth injury to other cranial nerves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.4;;SAME-AS;;;;;;;
;Birth injury to spine and spinal cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.5;;SAME-AS;;;;;;;
;Birth injury to central nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P11.9;;SAME-AS;;;;;;;
;Birth injury to scalp;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12;;SAME-AS;;;;;;;
;Cephalhematoma due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.0;;SAME-AS;;;;;;;
;Chignon due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.1;;SAME-AS;;;;;;;
;Epicranial subaponeurotic hemorrhage due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.2;;SAME-AS;;;;;;;
;Bruising of scalp due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.3;;SAME-AS;;;;;;;
;Monitoring injury of scalp of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.4;;SAME-AS;;;;;;;
;Other birth injuries to scalp;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.8;;SAME-AS;;;;;;;
;Birth injury to scalp, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P12.9;;SAME-AS;;;;;;;
;Birth injury to skeleton;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13;;SAME-AS;;;;;;;
;Fracture of skull due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.0;;SAME-AS;;;;;;;
;Other birth injuries to skull;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.1;;SAME-AS;;;;;;;
;Birth injury to femur;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.2;;SAME-AS;;;;;;;
;Birth injury to other long bones;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.3;;SAME-AS;;;;;;;
;Fracture of clavicle due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.4;;SAME-AS;;;;;;;
;Birth injuries to other parts of skeleton;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.8;;SAME-AS;;;;;;;
;Birth injury to skeleton, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P13.9;;SAME-AS;;;;;;;
;Birth injury to peripheral nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14;;SAME-AS;;;;;;;
;Erb's paralysis due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.0;;SAME-AS;;;;;;;
;Klumpke's paralysis due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.1;;SAME-AS;;;;;;;
;Phrenic nerve paralysis due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.2;;SAME-AS;;;;;;;
;Other brachial plexus birth injuries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.3;;SAME-AS;;;;;;;
;Birth injuries to other parts of peripheral nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.8;;SAME-AS;;;;;;;
;Birth injury to peripheral nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P14.9;;SAME-AS;;;;;;;
;Other birth injuries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15;;SAME-AS;;;;;;;
;Birth injury to liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.0;;SAME-AS;;;;;;;
;Birth injury to spleen;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.1;;SAME-AS;;;;;;;
;Sternomastoid injury due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.2;;SAME-AS;;;;;;;
;Birth injury to eye;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.3;;SAME-AS;;;;;;;
;Birth injury to face;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.4;;SAME-AS;;;;;;;
;Birth injury to external genitalia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.5;;SAME-AS;;;;;;;
;Subcutaneous fat necrosis due to birth injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.6;;SAME-AS;;;;;;;
;Other specified birth injuries;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.8;;SAME-AS;;;;;;;
;Birth injury, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P15.9;;SAME-AS;;;;;;;
;Intrauterine hypoxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P20;;SAME-AS;;;;;;;
;Intrauterine hypoxia first noted before onset of labor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P20.0;;SAME-AS;;;;;;;
;Intrauterine hypoxia first noted during labor and delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P20.1;;SAME-AS;;;;;;;
;Intrauterine hypoxia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P20.9;;SAME-AS;;;;;;;
;Birth asphyxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P21;;SAME-AS;;;;;;;
;Severe birth asphyxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P21.0;;SAME-AS;;;;;;;
;Mild and moderate birth asphyxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P21.1;;SAME-AS;;;;;;;
;Birth asphyxia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P21.9;;SAME-AS;;;;;;;
;Respiratory distress of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P22;;SAME-AS;;;;;;;
;Respiratory distress syndrome of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P22.0;;SAME-AS;;;;;;;
;Transient tachypnea of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P22.1;;SAME-AS;;;;;;;
;Other respiratory distress of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P22.8;;SAME-AS;;;;;;;
;Respiratory distress of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P22.9;;SAME-AS;;;;;;;
;Congenital pneumonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23;;SAME-AS;;;;;;;
;Congenital pneumonia due to viral agent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.0;;SAME-AS;;;;;;;
;Congenital pneumonia due to Chlamydia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.1;;SAME-AS;;;;;;;
;Congenital pneumonia due to staphylococcus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.2;;SAME-AS;;;;;;;
;Congenital pneumonia due to streptococcus, group B;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.3;;SAME-AS;;;;;;;
;Congenital pneumonia due to Escherichia coli;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.4;;SAME-AS;;;;;;;
;Congenital pneumonia due to Pseudomonas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.5;;SAME-AS;;;;;;;
;Congenital pneumonia due to other bacterial agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.6;;SAME-AS;;;;;;;
;Congenital pneumonia due to other organisms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.8;;SAME-AS;;;;;;;
;Congenital pneumonia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P23.9;;SAME-AS;;;;;;;
;Neonatal aspiration syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24;;SAME-AS;;;;;;;
;Neonatal aspiration of meconium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.0;;SAME-AS;;;;;;;
;Neonatal aspiration of amniotic fluid and mucus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.1;;SAME-AS;;;;;;;
;Neonatal aspiration of blood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.2;;SAME-AS;;;;;;;
;Neonatal aspiration of milk and regurgitated food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.3;;SAME-AS;;;;;;;
;Other neonatal aspiration syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.8;;SAME-AS;;;;;;;
;Neonatal aspiration syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P24.9;;SAME-AS;;;;;;;
;Interstitial emphysema and related conditions originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25;;SAME-AS;;;;;;;
;Interstitial emphysema originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25.0;;SAME-AS;;;;;;;
;Pneumothorax originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25.1;;SAME-AS;;;;;;;
;Pneumomediastinum originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25.2;;SAME-AS;;;;;;;
;Pneumopericardium originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25.3;;SAME-AS;;;;;;;
;Other conditions related to interstitial emphysema originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P25.8;;SAME-AS;;;;;;;
;Pulmonary hemorrhage originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P26;;SAME-AS;;;;;;;
;Tracheobronchial hemorrhage originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P26.0;;SAME-AS;;;;;;;
;Massive pulmonary hemorrhage originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P26.1;;SAME-AS;;;;;;;
;Other pulmonary hemorrhages originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P26.8;;SAME-AS;;;;;;;
;Unspecified pulmonary hemorrhage originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P26.9;;SAME-AS;;;;;;;
;Chronic respiratory disease originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P27;;SAME-AS;;;;;;;
;Wilson-Mikity syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P27.0;;SAME-AS;;;;;;;
;Bronchopulmonary dysplasia originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P27.1;;SAME-AS;;;;;;;
;Other chronic respiratory diseases originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P27.8;;SAME-AS;;;;;;;
;Unspecified chronic respiratory disease originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P27.9;;SAME-AS;;;;;;;
;Other respiratory conditions originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28;;SAME-AS;;;;;;;
