uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Omsk hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.1;;SAME-AS;;;;;;;
;Kyasanur Forest disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.2;;SAME-AS;;;;;;;
;Marburg virus disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.3;;SAME-AS;;;;;;;
;Ebola virus disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.4;;SAME-AS;;;;;;;
;Hemorrhagic fever with renal syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.5;;SAME-AS;;;;;;;
;Other specified viral hemorrhagic fevers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A98.8;;SAME-AS;;;;;;;
;Unspecified viral hemorrhagic fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;A99;;SAME-AS;;;;;;;
;Herpesviral [herpes simplex] infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00;;SAME-AS;;;;;;;
;Eczema herpeticum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.0;;SAME-AS;;;;;;;
;Herpesviral vesicular dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.1;;SAME-AS;;;;;;;
;Herpesviral gingivostomatitis and pharyngotonsillitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.2;;SAME-AS;;;;;;;
;Herpesviral meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.3;;SAME-AS;;;;;;;
;Herpesviral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.4;;SAME-AS;;;;;;;
;Herpesviral ocular disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.5;;SAME-AS;;;;;;;
;Disseminated herpesviral disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.7;;SAME-AS;;;;;;;
;Other forms of herpesviral infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.8;;SAME-AS;;;;;;;
;Herpesviral infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B00.9;;SAME-AS;;;;;;;
;Varicella [chickenpox];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01;;SAME-AS;;;;;;;
;Varicella meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01.0;;SAME-AS;;;;;;;
;Varicella encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01.1;;SAME-AS;;;;;;;
;Varicella pneumonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01.2;;SAME-AS;;;;;;;
;Varicella with other complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01.8;;SAME-AS;;;;;;;
;Varicella without complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B01.9;;SAME-AS;;;;;;;
;Zoster [herpes zoster];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02;;SAME-AS;;;;;;;
;Zoster encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.0;;SAME-AS;;;;;;;
;Zoster meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.1;;SAME-AS;;;;;;;
;Zoster with other nervous system involvement;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.2;;SAME-AS;;;;;;;
;Zoster ocular disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.3;;SAME-AS;;;;;;;
;Disseminated zoster;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.7;;SAME-AS;;;;;;;
;Zoster with other complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.8;;SAME-AS;;;;;;;
;Zoster without complication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B02.9;;SAME-AS;;;;;;;
;Smallpox;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B03;;SAME-AS;;;;;;;
;Monkeypox;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B04;;SAME-AS;;;;;;;
;Measles;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05;;SAME-AS;;;;;;;
;Measles complicated by encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.0;;SAME-AS;;;;;;;
;Measles complicated by meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.1;;SAME-AS;;;;;;;
;Measles complicated by pneumonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.2;;SAME-AS;;;;;;;
;Measles complicated by otitis media;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.3;;SAME-AS;;;;;;;
;Measles with intestinal complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.4;;SAME-AS;;;;;;;
;Measles with other complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.8;;SAME-AS;;;;;;;
;Measles without complication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B05.9;;SAME-AS;;;;;;;
;Rubella [German measles];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B06;;SAME-AS;;;;;;;
;Rubella with neurological complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B06.0;;SAME-AS;;;;;;;
;Rubella with other complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B06.8;;SAME-AS;;;;;;;
;Rubella without complication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B06.9;;SAME-AS;;;;;;;
;Viral warts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B07;;SAME-AS;;;;;;;
;Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08;;SAME-AS;;;;;;;
;Other orthopoxvirus infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.0;;SAME-AS;;;;;;;
;Molluscum contagiosum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.1;;SAME-AS;;;;;;;
;Exanthema subitum [sixth disease];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.2;;SAME-AS;;;;;;;
;Erythema infectiosum [fifth disease];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.3;;SAME-AS;;;;;;;
;Enteroviral vesicular stomatitis with exanthem;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.4;;SAME-AS;;;;;;;
;Enteroviral vesicular pharyngitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.5;;SAME-AS;;;;;;;
;Other specified viral infections characterized by skin and mucous membrane lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B08.8;;SAME-AS;;;;;;;
;Unspecified viral infection characterized by skin and mucous membrane lesions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B09;;SAME-AS;;;;;;;
;Acute hepatitis A;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B15;;SAME-AS;;;;;;;
;Hepatitis A with hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B15.0;;SAME-AS;;;;;;;
;Hepatitis A without hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B15.9;;SAME-AS;;;;;;;
;Acute hepatitis B;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B16;;SAME-AS;;;;;;;
;Acute hepatitis B with delta-agent (coinfection) with hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B16.0;;SAME-AS;;;;;;;
;Acute hepatitis B with delta-agent (coinfection) without hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B16.1;;SAME-AS;;;;;;;
;Acute hepatitis B without delta-agent with hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B16.2;;SAME-AS;;;;;;;
;Acute hepatitis B without delta-agent and without hepatic coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B16.9;;SAME-AS;;;;;;;
;Other acute viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B17;;SAME-AS;;;;;;;
;Acute delta-(super) infection of hepatitis B carrier;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B17.0;;SAME-AS;;;;;;;
;Acute hepatitis C;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B17.1;;SAME-AS;;;;;;;
;Acute hepatitis E;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B17.2;;SAME-AS;;;;;;;
;Other specified acute viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B17.8;;SAME-AS;;;;;;;
;Chronic viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18;;SAME-AS;;;;;;;
;Chronic viral hepatitis B with delta-agent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18.0;;SAME-AS;;;;;;;
;Chronic viral hepatitis B without delta-agent;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18.1;;SAME-AS;;;;;;;
;Chronic viral hepatitis C;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18.2;;SAME-AS;;;;;;;
;Other chronic viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18.8;;SAME-AS;;;;;;;
;Chronic viral hepatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B18.9;;SAME-AS;;;;;;;
;Unspecified viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B19;;SAME-AS;;;;;;;
;Unspecified viral hepatitis with coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B19.0;;SAME-AS;;;;;;;
;Unspecified viral hepatitis without coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B19.9;;SAME-AS;;;;;;;
;Human immunodeficiency virus [HIV] disease with infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20;;SAME-AS;;;;;;;
;HIV disease with mycobacterial infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.0;;SAME-AS;;;;;;;
;HIV disease with other bacterial infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.1;;SAME-AS;;;;;;;
;HIV disease with cytomegaloviral disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.2;;SAME-AS;;;;;;;
;HIV disease with other viral infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.3;;SAME-AS;;;;;;;
;HIV disease with candidiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.4;;SAME-AS;;;;;;;
;HIV disease with other mycoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.5;;SAME-AS;;;;;;;
;HIV disease with Pneumocystis carinii pneumonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.6;;SAME-AS;;;;;;;
;HIV disease with multiple infections;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.7;;SAME-AS;;;;;;;
;HIV disease with other infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.8;;SAME-AS;;;;;;;
;HIV disease with unspecified infectious or parasitic disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B20.9;;SAME-AS;;;;;;;
;Human immunodeficiency virus [HIV] disease with malignant neoplasms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21;;SAME-AS;;;;;;;
;HIV disease with Kaposi's sarcoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.0;;SAME-AS;;;;;;;
;HIV disease with Burkitt's lymphoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.1;;SAME-AS;;;;;;;
;HIV disease with other types of non-Hodgkin's lymphoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.2;;SAME-AS;;;;;;;
;HIV disease with other malignant neoplasms of lymphoid, hematopoietic, and related tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.3;;SAME-AS;;;;;;;
;HIV disease with multiple malignant neoplasms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.7;;SAME-AS;;;;;;;
;HIV disease with other malignant neoplasms;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.8;;SAME-AS;;;;;;;
;HIV disease with unspecified malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B21.9;;SAME-AS;;;;;;;
;Human immunodeficiency virus [HIV] disease with other specified diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B22;;SAME-AS;;;;;;;
;HIV disease with encephalopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B22.0;;SAME-AS;;;;;;;
;HIV disease with lymphoid interstitial pneumonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B22.1;;SAME-AS;;;;;;;
;HIV disease with wasting syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B22.2;;SAME-AS;;;;;;;
;HIV disease with multiple diseases classified elsewhere;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B22.7;;SAME-AS;;;;;;;
;Human immunodeficiency virus [HIV] disease with other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B23;;SAME-AS;;;;;;;
;Acute HIV infection syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B23.0;;SAME-AS;;;;;;;
;HIV disease with (persistent) generalized lymphadenopathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B23.1;;SAME-AS;;;;;;;
;HIV disease with hematological and immunological abnormalities, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B23.2;;SAME-AS;;;;;;;
;HIV disease with other specified conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B23.8;;SAME-AS;;;;;;;
;Unspecified human immunodeficiency virus [HIV] disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B24;;SAME-AS;;;;;;;
;Cytomegaloviral disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25;;SAME-AS;;;;;;;
;Cytomegaloviral pneumonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25.0;;SAME-AS;;;;;;;
;Cytomegaloviral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25.1;;SAME-AS;;;;;;;
;Cytomegaloviral pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25.2;;SAME-AS;;;;;;;
;Other cytomegaloviral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25.8;;SAME-AS;;;;;;;
;Cytomegaloviral disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B25.9;;SAME-AS;;;;;;;
;Mumps;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26;;SAME-AS;;;;;;;
;Mumps orchitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.0;;SAME-AS;;;;;;;
;Mumps meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.1;;SAME-AS;;;;;;;
;Mumps encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.2;;SAME-AS;;;;;;;
;Mumps pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.3;;SAME-AS;;;;;;;
;Mumps with other complications;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.8;;SAME-AS;;;;;;;
;Mumps without complication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B26.9;;SAME-AS;;;;;;;
;Infectious mononucleosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B27;;SAME-AS;;;;;;;
;Gammaherpesviral mononucleosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B27.0;;SAME-AS;;;;;;;
;Cytomegaloviral mononucleosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B27.1;;SAME-AS;;;;;;;
;Other infectious mononucleosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B27.8;;SAME-AS;;;;;;;
;Infectious mononucleosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B27.9;;SAME-AS;;;;;;;
;Viral conjunctivitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30;;SAME-AS;;;;;;;
;Keratoconjunctivitis due to adenovirus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.0;;SAME-AS;;;;;;;
;Conjunctivitis due to adenovirus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.1;;SAME-AS;;;;;;;
;Viral pharyngoconjunctivitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.2;;SAME-AS;;;;;;;
;Acute epidemic hemorrhagic conjunctivitis (enteroviral);;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.3;;SAME-AS;;;;;;;
;Other viral conjunctivitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.8;;SAME-AS;;;;;;;
;Viral conjunctivitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B30.9;;SAME-AS;;;;;;;
;Other viral diseases, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33;;SAME-AS;;;;;;;
;Epidemic myalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.0;;SAME-AS;;;;;;;
;Ross River disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.1;;SAME-AS;;;;;;;
;Viral carditis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.2;;SAME-AS;;;;;;;
;Retrovirus infections, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.3;;SAME-AS;;;;;;;
;Hantavirus (cardio)-pulmonary syndrome [HPS][HCPS];;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.4;;SAME-AS;;;;;;;
;Other specified viral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B33.8;;SAME-AS;;;;;;;
;Viral infection of unspecified site;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34;;SAME-AS;;;;;;;
;Adenovirus infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.0;;SAME-AS;;;;;;;
;Enterovirus infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.1;;SAME-AS;;;;;;;
;Coronavirus infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.2;;SAME-AS;;;;;;;
;Parvovirus infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.3;;SAME-AS;;;;;;;
;Papovirus infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.4;;SAME-AS;;;;;;;
;Other viral infections of unspecified site;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.8;;SAME-AS;;;;;;;
;Viral infection, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B34.9;;SAME-AS;;;;;;;
;Dermatophytosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35;;SAME-AS;;;;;;;
;Tinea barbae and tinea capitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.0;;SAME-AS;;;;;;;
;Tinea unguium;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.1;;SAME-AS;;;;;;;
;Tinea manuum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.2;;SAME-AS;;;;;;;
;Tinea pedis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.3;;SAME-AS;;;;;;;
;Tinea corporis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.4;;SAME-AS;;;;;;;
;Tinea imbricata;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.5;;SAME-AS;;;;;;;
;Tinea cruris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.6;;SAME-AS;;;;;;;
;Other dermatophytoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.8;;SAME-AS;;;;;;;
;Dermatophytosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B35.9;;SAME-AS;;;;;;;
;Other superficial mycoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36;;SAME-AS;;;;;;;
;Pityriasis versicolor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.0;;SAME-AS;;;;;;;
;Tinea nigra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.1;;SAME-AS;;;;;;;
;White piedra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.2;;SAME-AS;;;;;;;
;Black piedra;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.3;;SAME-AS;;;;;;;
;Other specified superficial mycoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.8;;SAME-AS;;;;;;;
;Superficial mycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B36.9;;SAME-AS;;;;;;;
;Candidiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37;;SAME-AS;;;;;;;
;Candidal stomatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.0;;SAME-AS;;;;;;;
;Pulmonary candidiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.1;;SAME-AS;;;;;;;
;Candidiasis of skin and nail;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.2;;SAME-AS;;;;;;;
;Candidiasis of vulva and vagina;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.3;;SAME-AS;;;;;;;
;Candidiasis of other urogenital sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.4;;SAME-AS;;;;;;;
;Candidal meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.5;;SAME-AS;;;;;;;
;Candidal endocarditis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.6;;SAME-AS;;;;;;;
;Candidal septicemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.7;;SAME-AS;;;;;;;
;Candidiasis of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.8;;SAME-AS;;;;;;;
;Candidiasis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B37.9;;SAME-AS;;;;;;;
;Coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38;;SAME-AS;;;;;;;
;Acute pulmonary coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.0;;SAME-AS;;;;;;;
;Chronic pulmonary coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.1;;SAME-AS;;;;;;;
;Pulmonary coccidioidomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.2;;SAME-AS;;;;;;;
;Cutaneous coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.3;;SAME-AS;;;;;;;
;Coccidioidomycosis meningitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.4;;SAME-AS;;;;;;;
;Disseminated coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.7;;SAME-AS;;;;;;;
;Other forms of coccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.8;;SAME-AS;;;;;;;
;Coccidioidomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B38.9;;SAME-AS;;;;;;;
;Histoplasmosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39;;SAME-AS;;;;;;;
;Acute pulmonary histoplasmosis capsulati;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.0;;SAME-AS;;;;;;;
;Chronic pulmonary histoplasmosis capsulati;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.1;;SAME-AS;;;;;;;
;Pulmonary histoplasmosis capsulati, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.2;;SAME-AS;;;;;;;
;Disseminated histoplasmosis capsulati;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.3;;SAME-AS;;;;;;;
;Histoplasmosis capsulati, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.4;;SAME-AS;;;;;;;
;Histoplasmosis duboisii;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.5;;SAME-AS;;;;;;;
;Histoplasmosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B39.9;;SAME-AS;;;;;;;
;Blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40;;SAME-AS;;;;;;;
;Acute pulmonary blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.0;;SAME-AS;;;;;;;
;Chronic pulmonary blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.1;;SAME-AS;;;;;;;
;Pulmonary blastomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.2;;SAME-AS;;;;;;;
;Cutaneous blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.3;;SAME-AS;;;;;;;
;Disseminated blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.7;;SAME-AS;;;;;;;
;Other forms of blastomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.8;;SAME-AS;;;;;;;
;Blastomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B40.9;;SAME-AS;;;;;;;
;Paracoccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B41;;SAME-AS;;;;;;;
;Pulmonary paracoccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B41.0;;SAME-AS;;;;;;;
;Disseminated paracoccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B41.7;;SAME-AS;;;;;;;
;Other forms of paracoccidioidomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B41.8;;SAME-AS;;;;;;;
;Paracoccidioidomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B41.9;;SAME-AS;;;;;;;
;Sporotrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42;;SAME-AS;;;;;;;
;Pulmonary sporotrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42.0;;SAME-AS;;;;;;;
;Lymphocutaneous sporotrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42.1;;SAME-AS;;;;;;;
;Disseminated sporotrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42.7;;SAME-AS;;;;;;;
;Other forms of sporotrichosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42.8;;SAME-AS;;;;;;;
;Sporotrichosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B42.9;;SAME-AS;;;;;;;
;Chromomycosis and pheomycotic abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43;;SAME-AS;;;;;;;
;Cutaneous chromomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43.0;;SAME-AS;;;;;;;
;Pheomycotic brain abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43.1;;SAME-AS;;;;;;;
;Subcutaneous pheomycotic abscess and cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43.2;;SAME-AS;;;;;;;
;Other forms of chromomycosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43.8;;SAME-AS;;;;;;;
;Chromomycosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B43.9;;SAME-AS;;;;;;;
;Aspergillosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B44;;SAME-AS;;;;;;;
;Invasive pulmonary aspergillosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B44.0;;SAME-AS;;;;;;;
;Other pulmonary aspergillosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;B44.1;;SAME-AS;;;;;;;
